Date,asset,ret,bin
2020-03-09,RENT3_SA,-0.30733599978552395,-1.0
2020-03-10,RENT3_SA,-0.3428361379305527,-1.0
2020-03-11,RENT3_SA,-0.29240193739094944,-1.0
2020-03-12,RENT3_SA,-0.16430220039616605,-1.0
2020-03-13,RENT3_SA,-0.23951261645863964,-1.0
2020-03-16,RENT3_SA,0.06509053502898499,1.0
2020-03-17,RENT3_SA,0.09025276205714428,1.0
2020-03-18,RENT3_SA,0.5291155294402012,1.0
2020-03-19,RENT3_SA,0.3447087037716108,1.0
2020-03-20,RENT3_SA,0.2813065685091538,1.0
2020-03-23,RENT3_SA,0.5058092632040254,1.0
2020-03-24,RENT3_SA,0.33149370913399334,1.0
2020-03-25,RENT3_SA,0.06469378894779232,1.0
2020-03-27,RENT3_SA,0.24840316175613175,1.0
2020-03-30,RENT3_SA,0.3003482797628303,1.0
2020-03-31,RENT3_SA,0.4631176962349357,1.0
2020-04-01,RENT3_SA,0.586919610089621,1.0
2020-04-02,RENT3_SA,0.4632747444904426,1.0
2020-04-03,RENT3_SA,0.7597594837468586,1.0
2020-04-06,RENT3_SA,0.4285710323519174,1.0
2020-04-07,RENT3_SA,0.39767262127030856,1.0
2020-04-08,RENT3_SA,0.3542322954451398,1.0
2020-04-09,RENT3_SA,0.4228855246495229,1.0
2020-04-13,RENT3_SA,0.38151268556013695,1.0
2020-04-14,RENT3_SA,0.3214166683334745,1.0
2020-04-15,RENT3_SA,0.3512617167647163,1.0
2020-04-16,RENT3_SA,0.35893104640092566,1.0
2020-04-17,RENT3_SA,0.27474219500268804,1.0
2020-04-20,RENT3_SA,0.21205907756518516,1.0
2020-04-22,RENT3_SA,0.14794511101269703,1.0
2020-04-23,RENT3_SA,0.1789596332606751,1.0
2020-04-24,RENT3_SA,0.2662216687836154,1.0
2020-04-27,RENT3_SA,0.22580953079003918,1.0
2020-04-28,RENT3_SA,0.1799875659911887,1.0
2020-04-29,RENT3_SA,0.11571465759517974,1.0
2020-04-30,RENT3_SA,0.20781111555517828,1.0
2020-05-04,RENT3_SA,0.22701150918325452,1.0
2020-05-05,RENT3_SA,0.26189247841151797,1.0
2020-05-06,RENT3_SA,0.30700033952105965,1.0
2020-05-07,RENT3_SA,0.43729086334496037,1.0
2020-05-11,RENT3_SA,0.569425981617717,1.0
2020-05-12,RENT3_SA,0.6180195475211401,1.0
2020-05-13,RENT3_SA,0.5898744344767495,1.0
2020-05-14,RENT3_SA,0.4895835323495712,1.0
2020-05-15,RENT3_SA,0.3969173726353916,1.0
2020-05-18,RENT3_SA,0.31276135640660674,1.0
2020-05-19,RENT3_SA,0.2783682266378813,1.0
2020-05-20,RENT3_SA,0.2657806298625056,1.0
2020-05-21,RENT3_SA,0.2688032790176691,1.0
2020-05-25,RENT3_SA,0.2802947881749893,1.0
2020-05-26,RENT3_SA,0.26046023653452655,1.0
2020-05-27,RENT3_SA,0.17582417068864964,1.0
2020-05-28,RENT3_SA,0.2002220682903446,1.0
2020-05-29,RENT3_SA,0.1825298281982679,1.0
2020-06-01,RENT3_SA,0.19602970494314942,1.0
2020-06-02,RENT3_SA,0.1807334416519104,1.0
2020-06-03,RENT3_SA,0.22045717872293236,1.0
2020-06-04,RENT3_SA,0.2756285129297742,1.0
2020-06-05,RENT3_SA,0.23393313233646218,1.0
2020-06-08,RENT3_SA,0.1574770168872397,1.0
2020-06-09,RENT3_SA,0.19149918544810696,1.0
2020-06-10,RENT3_SA,0.2587977980274365,1.0
2020-06-12,RENT3_SA,0.26371051471199336,1.0
2020-06-15,RENT3_SA,0.2534425490930481,1.0
2020-06-16,RENT3_SA,0.2669863822364873,1.0
2020-06-17,RENT3_SA,0.23816184037490618,1.0
2020-06-18,RENT3_SA,0.19197286628918886,1.0
2020-06-19,RENT3_SA,0.18573683535714225,1.0
2020-06-22,RENT3_SA,0.15951790439836633,1.0
2020-06-23,RENT3_SA,0.19019154405732097,1.0
2020-06-24,RENT3_SA,0.19594917276421064,1.0
2020-06-25,RENT3_SA,0.20482525458158873,1.0
2020-06-26,RENT3_SA,0.21664621733869693,1.0
2020-06-29,RENT3_SA,0.1900028142452137,1.0
2020-06-30,RENT3_SA,0.2019067925514808,1.0
2020-07-01,RENT3_SA,0.14332910467884385,1.0
2020-07-03,RENT3_SA,0.1709602706135267,1.0
2020-07-06,RENT3_SA,0.11514486760813036,1.0
2020-07-07,RENT3_SA,0.1451940297889045,1.0
2020-07-08,RENT3_SA,0.14925699401623493,1.0
2020-07-09,RENT3_SA,0.16985908228997104,1.0
2020-07-10,RENT3_SA,0.16559447386363835,1.0
2020-07-13,RENT3_SA,0.27624731820508464,1.0
2020-07-14,RENT3_SA,0.24988610873394168,1.0
2020-07-15,RENT3_SA,0.16048259736718573,1.0
2020-07-16,RENT3_SA,0.1353443571177797,1.0
2020-07-17,RENT3_SA,0.15166135009107107,1.0
2020-07-20,RENT3_SA,0.14496478425478898,1.0
2020-07-21,RENT3_SA,0.1253695550872238,1.0
2020-07-22,RENT3_SA,0.14332923414489662,1.0
2020-07-23,RENT3_SA,0.15058028883978603,1.0
2020-07-24,RENT3_SA,0.13860035684837313,1.0
2020-07-27,RENT3_SA,0.14131283852558574,1.0
2020-07-28,RENT3_SA,0.31586486429671057,1.0
2020-07-29,RENT3_SA,0.28882863580819307,1.0
2020-07-30,RENT3_SA,0.1829307229011854,1.0
2020-07-31,RENT3_SA,0.11440040989502931,1.0
2020-08-03,RENT3_SA,0.1311492469786275,1.0
2020-08-04,RENT3_SA,0.13758120246012617,1.0
2020-08-05,RENT3_SA,0.12166336950794276,1.0
2020-08-06,RENT3_SA,0.10004526095865285,1.0
2020-08-07,RENT3_SA,0.12864146159021717,1.0
2020-08-10,RENT3_SA,0.12760498213789218,1.0
2020-08-11,RENT3_SA,0.12198620073116184,1.0
2020-08-12,RENT3_SA,0.19050233093503333,1.0
2020-08-13,RENT3_SA,0.22911360738627962,1.0
2020-08-14,RENT3_SA,0.19947251449072634,1.0
2020-08-17,RENT3_SA,0.2949229275264156,1.0
2020-08-18,RENT3_SA,0.25977634838388064,1.0
2020-08-19,RENT3_SA,0.2726936512879701,1.0
2020-08-20,RENT3_SA,0.23715920730768314,1.0
2020-08-21,RENT3_SA,0.3187342957850916,1.0
2020-08-25,RENT3_SA,0.3133702577636013,1.0
2020-08-26,RENT3_SA,0.29047734583727247,1.0
2020-08-27,RENT3_SA,0.3149750525636681,1.0
2020-08-28,RENT3_SA,0.29156840625247615,1.0
2020-08-31,RENT3_SA,0.281229908301037,1.0
2020-09-01,RENT3_SA,0.2813177511570357,1.0
2020-09-02,RENT3_SA,0.19063742805208506,1.0
2020-09-03,RENT3_SA,0.2739871203404405,1.0
2020-09-08,RENT3_SA,0.26547799930833693,1.0
2020-09-09,RENT3_SA,0.24137681212400763,1.0
2020-09-10,RENT3_SA,0.2791119397435098,1.0
2020-09-11,RENT3_SA,0.31183204505222784,1.0
2020-09-14,RENT3_SA,0.28714728125090727,1.0
2020-09-16,RENT3_SA,0.28853435667146754,1.0
2020-09-17,RENT3_SA,0.2819639424622393,1.0
2020-09-18,RENT3_SA,0.2880452969601244,1.0
2020-09-21,RENT3_SA,0.2708128345876737,1.0
2020-09-22,RENT3_SA,0.2814070767253942,1.0
2020-09-23,RENT3_SA,0.10836009437173089,1.0
2020-09-24,RENT3_SA,0.1312296655704439,1.0
2020-09-25,RENT3_SA,0.11440680254078628,1.0
2020-09-28,RENT3_SA,0.15516321100789177,1.0
2020-09-29,RENT3_SA,0.1699244245894762,1.0
2020-09-30,RENT3_SA,0.18616525880911827,1.0
2020-10-01,RENT3_SA,0.14583329349515894,1.0
2020-10-02,RENT3_SA,0.15643749764217008,1.0
2020-10-05,RENT3_SA,0.18934522796903486,1.0
2020-10-07,RENT3_SA,0.141852727775845,1.0
2020-10-08,RENT3_SA,0.1000667182803534,1.0
2020-10-09,RENT3_SA,0.06184519588624804,1.0
2020-10-13,RENT3_SA,0.07006904168763861,1.0
2020-10-14,RENT3_SA,0.03258247944307757,1.0
2020-10-15,RENT3_SA,0.014587782852241382,1.0
2020-10-16,RENT3_SA,0.03902336203791634,1.0
2020-10-19,RENT3_SA,0.07079267946699153,1.0
2020-10-20,RENT3_SA,0.04262473345952489,1.0
2020-10-21,RENT3_SA,0.06213185028841939,1.0
2020-10-22,RENT3_SA,0.028534631595497517,1.0
2020-10-23,RENT3_SA,0.03844417687739066,1.0
2020-10-26,RENT3_SA,0.060380442384997624,1.0
2020-10-27,RENT3_SA,0.03434198138857525,1.0
2020-10-28,RENT3_SA,0.0735080043926426,1.0
2020-10-30,RENT3_SA,0.11847181902470272,1.0
2020-11-03,RENT3_SA,0.05799525362517177,1.0
2020-11-04,RENT3_SA,-0.04097669487075184,-1.0
2020-11-05,RENT3_SA,-0.01889771592816114,-1.0
2020-11-06,RENT3_SA,0.045486500595660395,1.0
2020-11-09,RENT3_SA,0.054633739006669124,1.0
2020-11-10,RENT3_SA,0.07317835394098116,1.0
2020-11-11,RENT3_SA,0.07434560745464291,1.0
2020-11-12,RENT3_SA,0.13104556627356034,1.0
2020-11-13,RENT3_SA,0.05675679273973877,1.0
2020-11-16,RENT3_SA,0.059303893538005026,1.0
2020-11-17,RENT3_SA,0.04379080356716192,1.0
2020-11-18,RENT3_SA,0.08018653282672883,1.0
2020-11-19,RENT3_SA,0.0384705285192084,1.0
2020-11-23,RENT3_SA,0.034249077783303994,1.0
2020-11-24,RENT3_SA,0.0068063423647029,1.0
2020-11-25,RENT3_SA,-0.010415161165461595,-1.0
2020-11-26,RENT3_SA,0.028853317788334554,1.0
2020-11-27,RENT3_SA,-0.03727049125921211,-1.0
2020-11-30,RENT3_SA,-0.0473986815174805,-1.0
2020-12-01,RENT3_SA,0.032826842069141104,1.0
2020-12-02,RENT3_SA,0.050635972393477946,1.0
2020-12-03,RENT3_SA,0.023516597423010488,1.0
2020-12-04,RENT3_SA,0.028950905292573825,1.0
2020-12-07,RENT3_SA,0.06759257339089864,1.0
2020-12-08,RENT3_SA,0.04017350530688302,1.0
2020-12-09,RENT3_SA,0.055868535167060696,1.0
2020-12-10,RENT3_SA,0.05537213243372263,1.0
2020-12-11,RENT3_SA,0.05161262297293279,1.0
2020-12-14,RENT3_SA,0.042762420355509034,1.0
2020-12-15,RENT3_SA,-8.152613549239351e-05,-1.0
2020-12-16,RENT3_SA,-0.013038166674395835,-1.0
2020-12-17,RENT3_SA,-0.08997460861779538,-1.0
2020-12-18,RENT3_SA,-0.08109736671342405,-1.0
2020-12-21,RENT3_SA,-0.0790995618773791,-1.0
2020-12-22,RENT3_SA,-0.07737368002788758,-1.0
2020-12-23,RENT3_SA,-0.1291291117090939,-1.0
2020-12-28,RENT3_SA,-0.11304341841333665,-1.0
2020-12-29,RENT3_SA,-0.12615579981180935,-1.0
2020-12-30,RENT3_SA,-0.146918023225307,-1.0
2021-01-04,RENT3_SA,-0.1012095352737925,-1.0
2021-01-05,RENT3_SA,-0.09720987786234003,-1.0
2021-01-06,RENT3_SA,-0.1319683746020216,-1.0
2021-01-07,RENT3_SA,-0.16433629897007962,-1.0
2021-01-08,RENT3_SA,-0.20366176831338678,-1.0
2021-01-11,RENT3_SA,-0.14464235642894052,-1.0
2021-01-12,RENT3_SA,-0.16291499628420236,-1.0
2021-01-14,RENT3_SA,-0.25442981896356476,-1.0
2021-01-15,RENT3_SA,-0.15457495676125865,-1.0
2021-01-19,RENT3_SA,-0.13808124872291405,-1.0
2021-01-20,RENT3_SA,-0.16860720367197646,-1.0
2021-01-21,RENT3_SA,-0.1672802389046496,-1.0
2021-01-22,RENT3_SA,-0.18338008762162283,-1.0
2021-01-26,RENT3_SA,-0.13887206200757252,-1.0
2021-01-27,RENT3_SA,-0.11618972635911828,-1.0
2021-01-28,RENT3_SA,-0.14411056538626366,-1.0
2021-01-29,RENT3_SA,-0.06249110162282945,-1.0
2021-02-01,RENT3_SA,-0.06461360755784806,-1.0
2021-02-02,RENT3_SA,-0.10934067128911007,-1.0
2021-02-03,RENT3_SA,-0.10435164799156726,-1.0
2021-02-04,RENT3_SA,-0.10270368720357725,-1.0
2021-02-05,RENT3_SA,-0.09261080141688449,-1.0
2021-02-08,RENT3_SA,-0.08036888847180867,-1.0
2021-02-09,RENT3_SA,-0.07935285299229211,-1.0
2021-02-10,RENT3_SA,-0.06350803614769962,-1.0
2021-02-11,RENT3_SA,-0.05476305740577636,-1.0
2021-02-12,RENT3_SA,-0.047179165181056026,-1.0
2021-02-17,RENT3_SA,-0.033626893736301566,-1.0
2021-02-18,RENT3_SA,-0.005192561930972062,-1.0
2021-02-19,RENT3_SA,-0.03944808580298853,-1.0
2021-02-22,RENT3_SA,0.012784089746576077,1.0
2021-02-23,RENT3_SA,-0.005552502385278935,-1.0
2021-02-24,RENT3_SA,0.02066175453738306,1.0
2021-02-25,RENT3_SA,0.03593716662098245,1.0
2021-02-26,RENT3_SA,0.05396358940179913,1.0
2021-03-01,RENT3_SA,0.0685081963724361,1.0
2021-03-02,RENT3_SA,0.08299187798013952,1.0
2021-03-03,RENT3_SA,0.09477526023940341,1.0
2021-03-04,RENT3_SA,0.05430740853123317,1.0
2021-03-05,RENT3_SA,0.033304471898506494,1.0
2021-03-08,RENT3_SA,0.11962634747682555,1.0
2021-03-09,RENT3_SA,0.11342424022618158,1.0
2021-03-10,RENT3_SA,0.1200350492880613,1.0
2021-03-11,RENT3_SA,0.05904783959050719,1.0
2021-03-15,RENT3_SA,-0.015710883468729397,-1.0
2021-03-16,RENT3_SA,0.015493174629109596,1.0
2021-03-17,RENT3_SA,-0.014743997534759856,-1.0
2021-03-18,RENT3_SA,0.03949246027988851,1.0
2021-03-19,RENT3_SA,0.0305680330102287,1.0
2021-03-22,RENT3_SA,0.03510360654439171,1.0
2021-03-23,RENT3_SA,0.10672694721232623,1.0
2021-03-24,RENT3_SA,0.14268358588075847,1.0
2021-03-25,RENT3_SA,0.13325172329716595,1.0
2021-03-26,RENT3_SA,0.10250330894794613,1.0
2021-03-29,RENT3_SA,0.10368579922033438,1.0
2021-03-30,RENT3_SA,0.03282801489893261,1.0
2021-03-31,RENT3_SA,0.037388090196797785,1.0
2021-04-01,RENT3_SA,0.043861627744720355,1.0
2021-04-05,RENT3_SA,0.04313383878803023,1.0
2021-04-06,RENT3_SA,0.03839374523618866,1.0
2021-04-08,RENT3_SA,0.053853518156593116,1.0
2021-04-09,RENT3_SA,0.059612335764130275,1.0
2021-04-13,RENT3_SA,0.035197344822556875,1.0
2021-04-14,RENT3_SA,0.006503953389724426,1.0
2021-04-16,RENT3_SA,0.0038035324546605853,1.0
2021-04-19,RENT3_SA,0.02729042680669136,1.0
2021-04-20,RENT3_SA,0.01332817337688752,1.0
2021-04-22,RENT3_SA,0.032257665259022295,1.0
2021-04-23,RENT3_SA,0.025018738658422413,1.0
2021-04-26,RENT3_SA,0.017822655921028385,1.0
2021-04-27,RENT3_SA,0.04888528659799585,1.0
2021-04-28,RENT3_SA,0.022245478606563118,1.0
2021-04-29,RENT3_SA,0.004005198364174234,1.0
2021-04-30,RENT3_SA,-0.00040338040543863585,-1.0
2021-05-03,RENT3_SA,0.0065513241667067845,1.0
2021-05-04,RENT3_SA,0.02160216145265781,1.0
2021-05-05,RENT3_SA,0.01612189069089731,1.0
2021-05-06,RENT3_SA,0.04510331567759951,1.0
2021-05-07,RENT3_SA,0.015749005800406835,1.0
2021-05-10,RENT3_SA,0.0013306903064069786,1.0
2021-05-11,RENT3_SA,0.05742923655654297,1.0
2021-05-12,RENT3_SA,0.12534462540777458,1.0
2021-05-13,RENT3_SA,0.1261863305550135,1.0
2021-05-17,RENT3_SA,0.1462312536361563,1.0
2021-05-18,RENT3_SA,0.12807145074530246,1.0
2021-05-19,RENT3_SA,0.13455250236100436,1.0
2021-05-20,RENT3_SA,0.07812020346408333,1.0
2021-05-21,RENT3_SA,0.07507262588534891,1.0
2021-05-24,RENT3_SA,0.04139336295380347,1.0
2021-05-25,RENT3_SA,0.08230608709884213,1.0
2021-05-26,RENT3_SA,0.07920789386929639,1.0
2021-05-27,RENT3_SA,0.1033581515954829,1.0
2021-05-28,RENT3_SA,0.08023127721037615,1.0
2021-05-31,RENT3_SA,0.05727919514399549,1.0
2021-06-01,RENT3_SA,0.047224783898758504,1.0
2021-06-02,RENT3_SA,-0.03842750552588392,-1.0
2021-06-04,RENT3_SA,-0.080853316176415,-1.0
2021-06-07,RENT3_SA,-0.0865516538564931,-1.0
2021-06-08,RENT3_SA,-0.11198844102240302,-1.0
2021-06-09,RENT3_SA,-0.10608557401937124,-1.0
2021-06-10,RENT3_SA,-0.10800023086206867,-1.0
2021-06-11,RENT3_SA,-0.08358372718383877,-1.0
2021-06-14,RENT3_SA,-0.10911476457697844,-1.0
2021-06-15,RENT3_SA,-0.10752353890757471,-1.0
2021-06-16,RENT3_SA,-0.09300523483453871,-1.0
2021-06-17,RENT3_SA,-0.08060730691459761,-1.0
2021-06-18,RENT3_SA,-0.10549941110809191,-1.0
2021-06-21,RENT3_SA,-0.13506248323916648,-1.0
2021-06-22,RENT3_SA,-0.12234535837112914,-1.0
2021-06-23,RENT3_SA,-0.09020910052330955,-1.0
2021-06-24,RENT3_SA,-0.08810081904572331,-1.0
2021-06-25,RENT3_SA,-0.11141399057749557,-1.0
2021-06-28,RENT3_SA,-0.11073959404049682,-1.0
2021-06-29,RENT3_SA,-0.10714833841133642,-1.0
2021-06-30,RENT3_SA,-0.12562479831658624,-1.0
2021-07-01,RENT3_SA,-0.06719996277407903,-1.0
2021-07-02,RENT3_SA,-0.11960920360768645,-1.0
2021-07-05,RENT3_SA,-0.13492439785520938,-1.0
2021-07-06,RENT3_SA,-0.12662868327977428,-1.0
2021-07-07,RENT3_SA,-0.17709102418957634,-1.0
2021-07-08,RENT3_SA,-0.16653938437321036,-1.0
2021-07-12,RENT3_SA,-0.17410365524457982,-1.0
2021-07-13,RENT3_SA,-0.17485254318001764,-1.0
2021-07-14,RENT3_SA,-0.1625838992229075,-1.0
2021-07-15,RENT3_SA,-0.1641681099758764,-1.0
2021-07-16,RENT3_SA,-0.17134396637638383,-1.0
2021-07-19,RENT3_SA,-0.16579895651142995,-1.0
2021-07-20,RENT3_SA,-0.16888868248385436,-1.0
2021-07-21,RENT3_SA,-0.16030519651527897,-1.0
2021-07-22,RENT3_SA,-0.1591507406157543,-1.0
2021-07-26,RENT3_SA,-0.15568954117432687,-1.0
2021-07-27,RENT3_SA,-0.16030519651527897,-1.0
2021-07-28,RENT3_SA,-0.15179912943284246,-1.0
2021-07-29,RENT3_SA,-0.16380961422415297,-1.0
2021-07-30,RENT3_SA,-0.08913913149642028,-1.0
2021-08-02,RENT3_SA,-0.0920385033517882,-1.0
2021-08-03,RENT3_SA,-0.10407474516117388,-1.0
2021-08-04,RENT3_SA,-0.07744020575313026,-1.0
2021-08-05,RENT3_SA,-0.044251593639072495,-1.0
2021-08-06,RENT3_SA,-0.08659398461098533,-1.0
2021-08-09,RENT3_SA,-0.08606481150075684,-1.0
2021-08-10,RENT3_SA,-0.06378182877742455,-1.0
2021-08-12,RENT3_SA,-0.05011577420184743,-1.0
2021-08-13,RENT3_SA,-0.046666411713243594,-1.0
2021-08-16,RENT3_SA,-0.008008046483038989,-1.0
2021-08-17,RENT3_SA,0.019611680788695462,1.0
2021-08-18,RENT3_SA,0.027765575002868026,1.0
2021-08-19,RENT3_SA,-0.030578200476034212,-1.0
2021-08-20,RENT3_SA,-0.08604052323355282,-1.0
2021-08-23,RENT3_SA,-0.07950772624627811,-1.0
2021-08-24,RENT3_SA,-0.13219038042115006,-1.0
2021-08-25,RENT3_SA,-0.16660146834802736,-1.0
2021-08-26,RENT3_SA,-0.13176013509766793,-1.0
2021-08-27,RENT3_SA,-0.21799761936786188,-1.0
2021-08-30,RENT3_SA,-0.19663880987843796,-1.0
2021-08-31,RENT3_SA,-0.1698225588165937,-1.0
2021-09-01,RENT3_SA,-0.17427068429318693,-1.0
2021-09-02,RENT3_SA,-0.15767426883835922,-1.0
2021-09-03,RENT3_SA,-0.11669427205488347,-1.0
2021-09-06,RENT3_SA,-0.17750772343365195,-1.0
2021-09-08,RENT3_SA,-0.23863155459548502,-1.0
2021-09-09,RENT3_SA,-0.2401542382564601,-1.0
2021-09-10,RENT3_SA,-0.13219972792964074,-1.0
2021-09-13,RENT3_SA,-0.22727569726456476,-1.0
2021-09-14,RENT3_SA,-0.21740782161826067,-1.0
2021-09-15,RENT3_SA,-0.09855406216471219,-1.0
2021-09-16,RENT3_SA,-0.10900743397290058,-1.0
2021-09-17,RENT3_SA,-0.0935593868667981,-1.0
2021-09-20,RENT3_SA,-0.04897310903619434,-1.0
2021-09-21,RENT3_SA,-0.20493362352781175,-1.0
2021-09-22,RENT3_SA,-0.21013951563902122,-1.0
2021-09-23,RENT3_SA,-0.21530563235544065,-1.0
2021-09-24,RENT3_SA,-0.06815410271112932,-1.0
2021-09-27,RENT3_SA,-0.04225541234176522,-1.0
2021-09-28,RENT3_SA,-0.05537607106835307,-1.0
2021-09-29,RENT3_SA,-0.04375870685069494,-1.0
2021-09-30,RENT3_SA,-0.06168555786876395,-1.0
2021-10-01,RENT3_SA,-0.09659496845908655,-1.0
2021-10-04,RENT3_SA,0.011676117784917839,1.0
2021-10-05,RENT3_SA,0.02637984393771009,1.0
2021-10-06,RENT3_SA,0.020685925967365737,1.0
2021-10-07,RENT3_SA,0.020837226446529522,1.0
2021-10-08,RENT3_SA,0.016712372237380757,1.0
2021-10-11,RENT3_SA,0.010610799845065078,1.0
2021-10-13,RENT3_SA,0.020885931900633592,1.0
2021-10-15,RENT3_SA,-0.1965388865324511,-1.0
2021-10-18,RENT3_SA,-0.19111125935546913,-1.0
2021-10-19,RENT3_SA,0.11498979249953356,1.0
2021-10-20,RENT3_SA,0.09490731716846446,1.0
2021-10-21,RENT3_SA,0.13595349245766752,1.0
2021-10-22,RENT3_SA,0.23908072649432555,1.0
2021-10-25,RENT3_SA,0.23180049836436312,1.0
2021-10-26,RENT3_SA,0.23011002740525255,1.0
2021-10-27,RENT3_SA,0.23446932580430246,1.0
2021-10-28,RENT3_SA,0.23394998103046305,1.0
2021-10-29,RENT3_SA,0.23554110873472656,1.0
2021-11-01,RENT3_SA,0.22795064823072253,1.0
2021-11-03,RENT3_SA,0.23664608656746045,1.0
2021-11-05,RENT3_SA,-0.0055277411482039795,-1.0
2021-11-08,RENT3_SA,0.03121369045654432,1.0
2021-11-09,RENT3_SA,-0.00035101609177712323,-1.0
2021-11-10,RENT3_SA,-0.037418267140277184,-1.0
2021-11-11,RENT3_SA,-0.07168723077797734,-1.0
2021-11-12,RENT3_SA,-0.03692990032160959,-1.0
2021-11-16,RENT3_SA,-0.02608493717719862,-1.0
2021-11-17,RENT3_SA,-0.0023937376810015953,-1.0
2021-11-18,RENT3_SA,-0.03848544019979727,-1.0
2021-11-19,RENT3_SA,-0.07426353046722944,-1.0
2021-11-22,RENT3_SA,-0.05336382058195932,-1.0
2021-11-23,RENT3_SA,0.014268091740351041,1.0
2021-11-24,RENT3_SA,0.04075961128745065,1.0
2021-11-25,RENT3_SA,-0.006800475979845233,-1.0
2021-11-26,RENT3_SA,0.06716744860418622,1.0
2021-11-29,RENT3_SA,0.11027233334140885,1.0
2021-11-30,RENT3_SA,0.1328798644069118,1.0
2021-12-01,RENT3_SA,0.14204994183945163,1.0
2021-12-02,RENT3_SA,0.09332403323293481,1.0
2021-12-03,RENT3_SA,0.07188335044025429,1.0
2021-12-06,RENT3_SA,0.0698018862925085,1.0
2021-12-07,RENT3_SA,0.069416799287914,1.0
2021-12-08,RENT3_SA,0.0246602863686598,1.0
2021-12-09,RENT3_SA,0.01062223923101624,1.0
2021-12-10,RENT3_SA,-0.00815328176089325,-1.0
2021-12-13,RENT3_SA,-0.006305553271220843,-1.0
2021-12-14,RENT3_SA,-0.008184445111135807,-1.0
2021-12-15,RENT3_SA,-0.030519122776717422,-1.0
2021-12-16,RENT3_SA,-0.016350028410512252,-1.0
2021-12-17,RENT3_SA,0.06990683904376072,1.0
2021-12-20,RENT3_SA,0.07232134708754767,1.0
2021-12-21,RENT3_SA,0.06296970411958958,1.0
2021-12-22,RENT3_SA,0.0503235427120321,1.0
2021-12-23,RENT3_SA,0.06027395973667482,1.0
2021-12-27,RENT3_SA,0.1186197277478469,1.0
2021-12-28,RENT3_SA,0.08982244697774067,1.0
2021-12-29,RENT3_SA,0.11976978078924794,1.0
2021-12-30,RENT3_SA,0.08528304430407063,1.0
2022-01-03,RENT3_SA,0.21006080325390197,1.0
2022-01-04,RENT3_SA,0.08558033838666179,1.0
2022-01-05,RENT3_SA,0.21911472220462502,1.0
2022-01-06,RENT3_SA,0.21447183739128195,1.0
2022-01-07,RENT3_SA,0.22478279692565684,1.0
2022-01-10,RENT3_SA,0.20824741999573293,1.0
2022-01-11,RENT3_SA,0.23150403857966673,1.0
2022-01-12,RENT3_SA,0.22107997217922626,1.0
2022-01-13,RENT3_SA,0.225278174526363,1.0
2022-01-14,RENT3_SA,0.20109207945025798,1.0
2022-01-17,RENT3_SA,0.20027732833696743,1.0
2022-01-18,RENT3_SA,0.21886924797862872,1.0
2022-01-19,RENT3_SA,0.21544647876707734,1.0
2022-01-20,RENT3_SA,0.020690824113870354,1.0
2022-01-21,RENT3_SA,0.045354874458464645,1.0
2022-01-24,RENT3_SA,0.07273414338234252,1.0
2022-01-25,RENT3_SA,0.061165978539226895,1.0
